location_id,latitude,longitude,prediction_time,crime_category,transaction_amount,recent_txn_count,recent_withdrawal_count,distance_to_recent_withdrawal_km,dist_from_last_txn_km,minutes_since_last_txn,withdrawals_past_1h,withdrawals_past_24h,location_density_30d,historical_location_risk,login_attempts,transaction_duration,customer_age,account_balance,hour,day_of_week,withdrawal_occurred
LOC_037,32.7157,-117.1611,2021-11-21 00:00:00,routine_transaction,2.61,0,0,2872.82,2872.82,76320.0,0,0,4,0.6027,1,107.0,47,12145.27,0,6,0
LOC_028,40.7128,-74.006,2021-11-21 00:00:00,unusual_online_activity,85.8,0,0,3424.81,3424.81,18720.0,0,0,3,0.3819,1,170.0,75,7413.18,0,6,0
LOC_013,31.7619,-106.485,2021-11-21 00:00:00,routine_transaction,49.16,0,0,1557.96,1009.26,27360.0,0,0,6,0.6938,1,66.0,24,585.52,0,6,0
LOC_015,36.7468,-119.7726,2021-11-22 00:00:00,routine_transaction,332.5,0,0,1331.41,790.25,5760.0,0,0,6,0.4274,1,253.0,69,4046.58,0,0,0
LOC_017,39.7684,-86.1581,2021-11-22 00:00:00,routine_transaction,75.55,0,0,0.0,617.69,17280.0,0,0,13,0.6677,1,283.0,43,3449.35,0,0,1
LOC_014,32.7555,-97.3308,2021-11-22 00:00:00,routine_transaction,93.79,0,0,0.0,1374.31,4320.0,0,0,6,0.6635,1,141.0,51,14942.78,0,0,0
LOC_025,25.7617,-80.1918,2021-11-22 00:00:00,unusual_online_activity,383.6,1,0,1600.28,1600.28,76320.0,0,0,2,0.5052,1,160.0,72,2457.1,0,0,0
LOC_018,30.3322,-81.6557,2021-11-22 00:00:00,high_value_transfer,1046.9,0,0,0.0,957.69,2880.0,0,0,4,0.59,1,57.0,78,5726.2,0,0,0
LOC_039,37.3382,-121.8863,2021-11-22 00:00:00,high_value_transfer,444.02,1,0,142.46,0.0,5760.0,0,0,5,0.6024,1,97.0,48,6708.65,0,0,0
LOC_030,41.2565,-95.9345,2021-11-22 00:00:00,routine_transaction,228.7,1,1,1619.74,1619.74,25920.0,0,0,9,0.664,1,116.0,67,9598.43,0,0,0
LOC_002,33.749,-84.388,2021-11-22 00:00:00,unusual_online_activity,199.23,0,0,0.0,0.0,93600.0,0,0,9,0.5796,1,178.0,59,4180.4,0,0,0
LOC_004,39.2904,-76.6122,2021-11-22 00:00:00,routine_transaction,29.07,0,0,820.03,272.55,17280.0,0,0,4,0.5754,1,63.0,28,1663.31,0,0,0
LOC_024,33.4152,-111.8315,2021-11-22 00:00:00,unusual_online_activity,195.43,1,1,0.0,0.0,40320.0,0,0,10,0.689,1,173.0,40,11666.18,0,0,0
LOC_040,47.6062,-122.3321,2021-11-22 00:00:00,routine_transaction,245.82,0,0,0.0,3111.16,83520.0,0,0,1,0.5286,1,152.0,45,6217.86,0,0,0
LOC_017,39.7684,-86.1581,2021-11-22 00:00:00,suspicious_cash_withdrawal,494.54,1,1,0.0,0.0,4320.0,0,0,14,0.6687,1,38.0,25,577.67,0,0,0
LOC_019,39.0997,-94.5786,2021-11-22 00:00:00,routine_transaction,34.4,0,0,1289.47,759.96,53280.0,0,0,6,0.5836,1,45.0,44,7847.62,0,0,0
LOC_029,35.4676,-97.5164,2021-11-22 00:00:00,routine_transaction,194.25,0,0,1849.84,1215.66,7200.0,0,0,9,0.5976,1,128.0,59,7626.53,0,0,0
LOC_024,33.4152,-111.8315,2021-11-22 00:00:00,routine_transaction,38.5,2,1,2301.38,2006.56,4320.0,0,0,10,0.6872,1,108.0,26,303.68,0,0,0
LOC_043,38.9072,-77.0369,2021-11-22 00:00:00,routine_transaction,34.2,0,0,955.18,0.0,14400.0,0,0,3,0.5534,1,28.0,21,935.88,0,0,0
LOC_027,36.1627,-86.7816,2021-11-22 00:00:00,suspicious_cash_withdrawal,321.7,0,0,970.53,1642.16,14400.0,0,0,3,0.514,1,12.0,45,4392.73,0,0,0
LOC_012,42.3314,-83.0458,2021-11-22 00:00:00,routine_transaction,283.12,1,0,1645.19,821.64,10080.0,0,0,5,0.533,1,121.0,77,6878.86,0,0,0
LOC_005,42.3601,-71.0589,2021-11-23 00:00:00,high_value_transfer,742.45,0,0,4169.61,1515.66,46080.0,0,0,5,0.5449,1,290.0,48,6242.03,0,1,0
LOC_001,35.0844,-106.6504,2021-11-23 00:00:00,routine_transaction,173.47,0,0,0.0,990.28,44640.0,0,0,1,0.6341,1,23.0,53,6115.63,0,1,0
LOC_029,35.4676,-97.5164,2021-11-23 00:00:00,high_value_transfer,433.8,1,0,1999.96,2450.47,24480.0,0,0,7,0.5986,1,163.0,49,8253.65,0,1,0
LOC_016,29.7604,-95.3698,2021-11-23 00:00:00,routine_transaction,386.41,0,0,1413.64,0.0,56160.0,0,0,5,0.615,1,33.0,66,6697.79,0,1,1
LOC_018,30.3322,-81.6557,2021-11-23 00:00:00,routine_transaction,11.76,1,0,2785.64,2785.64,15840.0,0,0,3,0.5882,1,127.0,75,1730.28,0,1,0
LOC_025,25.7617,-80.1918,2021-11-23 00:00:00,routine_transaction,212.26,1,0,0.0,1540.92,118080.0,0,0,1,0.5065,1,12.0,53,1688.9,0,1,0
LOC_016,29.7604,-95.3698,2021-11-23 00:00:00,suspicious_cash_withdrawal,1261.59,1,0,0.0,0.0,43200.0,0,0,5,0.616,1,155.0,47,2120.8,0,1,0
LOC_020,36.1699,-115.1398,2021-11-23 00:00:00,unusual_online_activity,164.49,0,0,430.16,3082.63,38880.0,0,0,4,0.6573,2,169.0,28,9274.64,0,1,0
LOC_018,30.3322,-81.6557,2021-11-23 00:00:00,high_value_transfer,618.29,2,0,0.0,895.28,28800.0,0,0,3,0.5894,1,78.0,46,13267.09,0,1,0
LOC_002,33.749,-84.388,2021-11-23 00:00:00,high_value_transfer,705.55,1,0,1070.97,3212.23,7200.0,0,0,8,0.5807,1,55.0,24,1980.62,0,1,0
LOC_013,31.7619,-106.485,2021-11-23 00:00:00,suspicious_cash_withdrawal,24.04,0,0,2846.0,2846.0,12960.0,0,0,5,0.6947,4,175.0,46,14851.28,0,1,0
LOC_027,36.1627,-86.7816,2021-11-23 00:00:00,routine_transaction,149.0,1,1,536.61,2936.62,10080.0,0,0,4,0.5124,1,65.0,74,4384.95,0,1,0
LOC_038,37.7749,-122.4194,2021-11-23 00:00:00,routine_transaction,96.34,0,0,2337.42,4129.09,40320.0,0,0,4,0.5921,1,91.0,27,797.1,0,1,0
LOC_032,33.4484,-112.074,2021-11-23 00:00:00,high_value_transfer,1142.53,0,0,1423.53,3184.64,12960.0,0,0,2,0.5976,1,40.0,52,836.69,0,1,0
LOC_019,39.0997,-94.5786,2021-11-23 00:00:00,routine_transaction,298.65,1,0,759.96,266.05,44640.0,0,0,6,0.582,1,41.0,35,12104.51,0,1,0
LOC_024,33.4152,-111.8315,2021-11-24 00:00:00,suspicious_cash_withdrawal,657.22,0,0,0.0,0.0,47520.0,0,0,9,0.688,1,141.0,20,983.68,0,2,1
LOC_034,35.7796,-78.6382,2021-11-24 00:00:00,routine_transaction,82.88,0,0,0.0,2530.48,15840.0,0,0,2,0.507,1,68.0,18,1671.86,0,2,1
LOC_027,36.1627,-86.7816,2021-11-24 00:00:00,high_value_transfer,538.35,1,0,315.95,315.95,8640.0,0,0,4,0.5139,1,63.0,70,2224.08,0,2,0
LOC_007,41.8781,-87.6298,2021-11-24 00:00:00,high_value_transfer,734.13,0,0,0.0,2879.25,46080.0,0,0,3,0.5534,1,27.0,78,5134.37,0,2,0
LOC_031,39.9526,-75.1652,2021-11-24 00:00:00,high_value_transfer,659.14,0,0,0.0,1099.81,43200.0,0,0,7,0.4753,1,43.0,60,11726.47,0,2,0
LOC_006,35.2271,-80.8431,2021-11-24 00:00:00,routine_transaction,370.69,0,0,1489.86,1489.86,47520.0,0,0,1,0.4962,1,90.0,26,1769.06,0,2,0
LOC_034,35.7796,-78.6382,2021-11-24 00:00:00,suspicious_cash_withdrawal,461.53,1,0,2603.38,3591.71,25920.0,0,0,2,0.5084,1,236.0,43,2443.54,0,2,0
LOC_016,29.7604,-95.3698,2021-11-24 00:00:00,high_value_transfer,442.83,2,1,1128.26,0.0,51840.0,0,0,5,0.6171,1,15.0,33,4381.54,0,2,0
LOC_003,30.2672,-97.7431,2021-11-24 00:00:00,routine_transaction,47.71,0,0,1792.08,1792.08,48960.0,0,0,0,0.5419,1,66.0,28,1744.4,0,2,0
LOC_027,36.1627,-86.7816,2021-11-24 00:00:00,routine_transaction,39.02,2,0,2800.67,2800.67,20160.0,0,0,4,0.5123,1,133.0,40,11147.34,0,2,0
LOC_020,36.1699,-115.1398,2021-11-24 00:00:00,routine_transaction,171.79,1,0,0.0,0.0,21600.0,0,0,4,0.6584,1,38.0,49,369.79,0,2,0
LOC_026,43.0389,-87.9065,2021-11-24 00:00:00,unusual_online_activity,60.49,0,0,1468.77,896.44,41760.0,0,0,9,0.5772,1,179.0,49,3475.99,0,2,0
LOC_018,30.3322,-81.6557,2021-11-24 00:00:00,suspicious_cash_withdrawal,256.38,2,0,1126.03,3360.2,4320.0,0,0,3,0.5906,5,85.0,28,2797.26,0,2,0
LOC_003,30.2672,-97.7431,2021-11-24 00:00:00,routine_transaction,307.07,1,0,1671.35,1792.08,96480.0,0,0,0,0.5403,1,47.0,68,13546.75,0,2,0
LOC_032,33.4484,-112.074,2021-11-24 00:00:00,routine_transaction,354.87,1,0,0.0,412.16,12960.0,0,0,2,0.5959,1,80.0,58,6451.96,0,2,0
LOC_018,30.3322,-81.6557,2021-11-24 00:00:00,unusual_online_activity,372.23,3,1,1339.99,1339.99,20160.0,0,0,4,0.5918,1,289.0,25,219.53,0,2,0
LOC_014,32.7555,-97.3308,2021-11-24 00:00:00,routine_transaction,27.0,0,0,1943.24,2092.61,20160.0,0,0,7,0.6619,1,26.0,54,3679.64,0,2,0
LOC_040,47.6062,-122.3321,2021-11-24 00:00:00,routine_transaction,398.44,0,0,0.0,2703.33,38880.0,0,0,2,0.5272,1,68.0,24,289.71,0,2,0
LOC_030,41.2565,-95.9345,2021-11-24 00:00:00,high_value_transfer,587.12,0,0,2199.12,2201.52,20160.0,0,0,8,0.6649,1,144.0,27,500.84,0,2,0
LOC_032,33.4484,-112.074,2021-11-24 00:00:00,routine_transaction,99.76,2,0,1050.82,1362.61,14400.0,0,0,2,0.5941,1,57.0,57,11088.95,0,2,0
LOC_024,33.4152,-111.8315,2021-11-24 00:00:00,suspicious_cash_withdrawal,271.24,1,1,2841.44,1374.82,0.0,0,0,10,0.6888,3,129.0,47,7888.76,0,2,0
LOC_038,37.7749,-122.4194,2021-11-25 00:00:00,routine_transaction,54.82,0,0,2337.42,2337.42,23040.0,0,0,4,0.5904,1,96.0,28,105.01,0,3,0
LOC_025,25.7617,-80.1918,2021-11-25 00:00:00,routine_transaction,129.03,0,0,1054.34,0.0,12960.0,0,0,2,0.5052,1,113.0,19,264.83,0,3,1
LOC_020,36.1699,-115.1398,2021-11-25 00:00:00,routine_transaction,205.62,1,1,3813.21,1743.09,70560.0,0,0,5,0.6563,1,92.0,52,9199.52,0,3,0
LOC_013,31.7619,-106.485,2021-11-25 00:00:00,suspicious_cash_withdrawal,294.52,0,0,0.0,3328.18,8640.0,0,0,6,0.6957,1,100.0,72,7676.92,0,3,0
LOC_025,25.7617,-80.1918,2021-11-25 00:00:00,routine_transaction,39.15,1,0,1600.28,1973.42,44640.0,0,0,2,0.5065,1,109.0,20,1741.1,0,3,0
LOC_005,42.3601,-71.0589,2021-11-25 00:00:00,high_value_transfer,422.63,0,0,633.67,633.67,14400.0,0,0,5,0.5462,1,62.0,26,8346.64,0,3,0
LOC_030,41.2565,-95.9345,2021-11-25 00:00:00,unusual_online_activity,16.23,1,0,946.0,1665.93,2880.0,0,0,8,0.6658,1,165.0,79,7591.13,0,3,0
LOC_022,38.2527,-85.7585,2021-11-25 00:00:00,routine_transaction,233.36,0,0,249.43,249.43,7200.0,0,0,4,0.4494,1,72.0,33,6939.23,0,3,0
LOC_019,39.0997,-94.5786,2021-11-25 00:00:00,suspicious_cash_withdrawal,215.88,0,0,885.57,1452.81,24480.0,0,0,6,0.5831,4,55.0,53,2929.91,0,3,0
LOC_041,32.2226,-110.9747,2021-11-25 00:00:00,routine_transaction,240.05,0,0,949.79,949.79,7200.0,0,0,5,0.5639,1,152.0,61,11795.12,0,3,0
LOC_014,32.7555,-97.3308,2021-11-25 00:00:00,routine_transaction,139.13,1,0,1409.1,1409.1,25920.0,0,0,7,0.6627,1,50.0,34,4471.05,0,3,0
LOC_031,39.9526,-75.1652,2021-11-25 00:00:00,high_value_transfer,495.7,1,0,0.0,3306.45,14400.0,0,0,7,0.4765,1,160.0,25,1592.94,0,3,0
LOC_005,42.3601,-71.0589,2021-11-25 00:00:00,high_value_transfer,992.19,1,0,3693.71,4310.05,8640.0,0,0,5,0.5475,1,40.0,29,4272.41,0,3,0
LOC_022,38.2527,-85.7585,2021-11-25 00:00:00,routine_transaction,108.34,1,1,0.0,2402.57,93600.0,0,0,5,0.4481,1,108.0,63,5009.29,0,3,0
LOC_036,29.4241,-98.4936,2021-11-25 00:00:00,routine_transaction,336.43,0,0,1992.95,678.22,33120.0,0,0,3,0.6423,1,164.0,28,1635.05,0,3,0
LOC_035,38.5816,-121.4944,2021-11-25 00:00:00,unusual_online_activity,328.5,0,0,1020.73,2850.29,7200.0,0,0,5,0.4848,1,211.0,56,6009.43,0,3,0
LOC_004,39.2904,-76.6122,2021-11-25 00:00:00,routine_transaction,105.56,0,0,820.03,820.03,4320.0,0,0,4,0.5767,1,33.0,32,6494.25,0,3,0
LOC_006,35.2271,-80.8431,2021-11-25 00:00:00,suspicious_cash_withdrawal,655.53,1,0,2181.72,2159.44,48960.0,0,0,1,0.4975,1,159.0,61,1893.0,0,3,0
LOC_025,25.7617,-80.1918,2021-11-25 00:00:00,high_value_transfer,954.05,2,1,3161.86,3161.86,1440.0,0,1,3,0.5078,1,36.0,67,10631.43,0,3,0
LOC_013,31.7619,-106.485,2021-11-26 00:00:00,high_value_transfer,514.81,1,1,917.5,1084.59,33120.0,0,0,7,0.6966,1,76.0,58,13017.7,0,4,1
LOC_007,41.8781,-87.6298,2021-11-26 00:00:00,routine_transaction,146.14,0,0,0.0,1144.29,53280.0,0,0,3,0.5546,1,116.0,18,1697.67,0,4,1
LOC_012,42.3314,-83.0458,2021-11-26 00:00:00,routine_transaction,293.25,0,0,386.38,0.0,30240.0,0,0,4,0.5315,1,63.0,64,1061.58,0,4,0
LOC_025,25.7617,-80.1918,2021-11-26 00:00:00,routine_transaction,334.76,3,1,0.0,4396.1,11520.0,0,0,3,0.5065,1,104.0,44,6237.68,0,4,0
LOC_035,38.5816,-121.4944,2021-11-26 00:00:00,routine_transaction,310.61,1,0,120.76,1557.96,122400.0,0,0,5,0.4834,5,137.0,61,13054.54,0,4,1
LOC_007,41.8781,-87.6298,2021-11-26 00:00:00,routine_transaction,19.71,1,1,0.0,1145.52,70560.0,0,0,4,0.5559,1,171.0,72,7145.67,0,4,0
LOC_011,39.7392,-104.9903,2021-11-26 00:00:00,routine_transaction,44.33,0,0,2424.63,2424.63,34560.0,0,0,7,0.5235,1,118.0,29,5526.28,0,4,1
LOC_011,39.7392,-104.9903,2021-11-26 00:00:00,suspicious_cash_withdrawal,312.45,1,0,101.71,101.71,12960.0,0,0,7,0.5249,1,148.0,60,711.66,0,4,0
LOC_006,35.2271,-80.8431,2021-11-26 00:00:00,unusual_online_activity,134.58,1,1,1054.34,0.0,44640.0,0,0,2,0.4988,4,138.0,52,4618.53,0,4,0
LOC_014,32.7555,-97.3308,2021-11-26 00:00:00,high_value_transfer,444.34,1,1,302.06,1326.66,11520.0,0,0,7,0.6635,1,66.0,25,7174.69,0,4,0
LOC_035,38.5816,-121.4944,2021-11-26 00:00:00,routine_transaction,108.07,2,0,0.0,1557.96,7200.0,0,0,5,0.4849,1,160.0,25,1068.55,0,4,0
LOC_029,35.4676,-97.5164,2021-11-26 00:00:00,routine_transaction,252.29,0,0,665.64,665.64,4320.0,0,0,7,0.5972,1,15.0,22,813.68,0,4,0
LOC_040,47.6062,-122.3321,2021-11-26 00:00:00,routine_transaction,80.99,0,0,3670.76,234.01,113760.0,0,0,2,0.5257,1,68.0,22,1814.48,0,4,0
LOC_007,41.8781,-87.6298,2021-11-26 00:00:00,routine_transaction,6.26,2,2,694.07,2803.97,44640.0,0,0,5,0.5543,1,70.0,76,3290.72,0,4,0
LOC_021,34.0522,-118.2437,2021-11-26 00:00:00,routine_transaction,70.76,0,0,3843.45,3843.45,56160.0,0,0,7,0.5288,1,131.0,53,4055.55,0,4,0
LOC_039,37.3382,-121.8863,2021-11-26 00:00:00,suspicious_cash_withdrawal,321.97,0,0,2852.02,2852.02,77760.0,0,0,5,0.6036,2,136.0,19,1670.72,0,4,0
LOC_009,39.9612,-82.9988,2021-11-26 00:00:00,high_value_transfer,405.31,0,0,1510.09,559.57,25920.0,0,0,6,0.5507,1,67.0,35,7936.91,0,4,0
LOC_018,30.3322,-81.6557,2021-11-26 00:00:00,high_value_transfer,461.43,0,0,0.0,1528.72,97920.0,0,0,3,0.593,1,132.0,52,7486.63,0,4,0
LOC_009,39.9612,-82.9988,2021-11-26 00:00:00,high_value_transfer,562.52,1,0,1468.55,1100.39,1440.0,0,0,6,0.5522,1,14.0,53,3779.47,0,4,0
LOC_016,29.7604,-95.3698,2021-11-26 00:00:00,unusual_online_activity,88.53,0,0,361.78,1084.59,0.0,0,0,4,0.6181,1,287.0,50,5245.93,0,4,0
LOC_015,36.7468,-119.7726,2021-11-26 00:00:00,unusual_online_activity,464.35,0,0,2806.31,2806.31,8640.0,0,0,6,0.429,3,146.0,35,6990.64,0,4,0
LOC_002,33.749,-84.388,2021-11-26 00:00:00,routine_transaction,285.07,0,0,0.0,571.58,46080.0,0,0,6,0.5792,1,115.0,53,9738.6,0,4,0
LOC_035,38.5816,-121.4944,2021-11-26 00:00:00,routine_transaction,29.38,3,1,2150.32,2150.32,8640.0,0,0,6,0.4835,1,98.0,55,173.7,0,4,0
LOC_020,36.1699,-115.1398,2021-11-26 00:00:00,routine_transaction,138.14,1,0,0.0,0.0,70560.0,0,0,4,0.6574,1,235.0,32,7954.92,0,4,0
LOC_013,31.7619,-106.485,2021-11-26 00:00:00,suspicious_cash_withdrawal,697.78,2,1,0.0,2773.16,30240.0,0,0,7,0.6975,1,100.0,22,168.84,0,4,0
LOC_023,35.1495,-90.049,2021-11-26 00:00:00,unusual_online_activity,288.84,0,0,0.0,0.0,365760.0,0,0,5,0.6544,1,278.0,37,6857.2,0,4,0
LOC_029,35.4676,-97.5164,2021-11-27 00:00:00,routine_transaction,187.8,1,0,480.21,302.06,17280.0,0,0,7,0.5981,1,59.0,59,1137.13,0,5,0
LOC_042,36.8529,-75.978,2021-11-27 00:00:00,routine_transaction,49.06,0,0,2540.88,2846.0,34560.0,0,0,3,0.4057,1,17.0,21,816.08,0,5,0
LOC_025,25.7617,-80.1918,2021-11-27 00:00:00,routine_transaction,119.41,1,0,0.0,2000.44,10080.0,0,0,3,0.5077,1,170.0,20,1046.66,0,5,0
LOC_024,33.4152,-111.8315,2021-11-27 00:00:00,routine_transaction,159.36,0,0,2534.97,3424.81,28800.0,0,0,11,0.6897,1,82.0,61,6109.55,0,5,0
LOC_023,35.1495,-90.049,2021-11-27 00:00:00,suspicious_cash_withdrawal,764.78,1,0,851.35,851.35,11520.0,0,0,5,0.6553,1,127.0,58,13264.14,0,5,0
LOC_032,33.4484,-112.074,2021-11-27 00:00:00,routine_transaction,270.9,0,0,1374.31,1374.31,7200.0,0,0,2,0.5924,1,72.0,66,4577.09,0,5,0
LOC_021,34.0522,-118.2437,2021-11-27 00:00:00,routine_transaction,133.47,1,0,0.0,3692.0,34560.0,0,0,7,0.53,1,33.0,49,2987.97,0,5,0
LOC_039,37.3382,-121.8863,2021-11-27 00:00:00,high_value_transfer,417.61,1,1,0.0,0.0,28800.0,0,0,6,0.6048,1,144.0,53,8037.87,0,5,0
LOC_027,36.1627,-86.7816,2021-11-27 00:00:00,routine_transaction,28.05,0,0,0.0,2301.38,7200.0,0,0,2,0.5108,1,41.0,58,12059.85,0,5,1
LOC_036,29.4241,-98.4936,2021-11-27 00:00:00,high_value_transfer,706.81,0,0,2393.8,1362.61,4320.0,0,0,3,0.6433,1,62.0,46,3583.67,0,5,0
LOC_028,40.7128,-74.006,2021-11-27 00:00:00,routine_transaction,344.93,0,0,0.0,129.61,72000.0,0,0,2,0.3808,1,247.0,21,461.83,0,5,0
LOC_027,36.1627,-86.7816,2021-11-27 00:00:00,routine_transaction,34.06,1,0,0.0,0.0,44640.0,0,0,2,0.5123,1,285.0,56,1532.72,0,5,0
LOC_004,39.2904,-76.6122,2021-11-27 00:00:00,routine_transaction,30.53,0,0,820.03,0.0,7200.0,0,0,5,0.5749,1,63.0,28,1663.31,0,5,1
LOC_014,32.7555,-97.3308,2021-11-27 00:00:00,routine_transaction,397.07,1,0,0.0,1267.74,18720.0,0,0,7,0.662,1,24.0,30,8901.93,0,5,0
LOC_036,29.4241,-98.4936,2021-11-27 00:00:00,routine_transaction,21.68,1,0,807.62,1196.7,17280.0,0,0,3,0.6415,1,56.0,19,5583.88,0,5,0
LOC_016,29.7604,-95.3698,2021-11-27 00:00:00,routine_transaction,52.26,1,0,0.0,0.0,17280.0,0,0,4,0.6192,1,121.0,69,1651.33,0,5,0
LOC_034,35.7796,-78.6382,2021-11-27 00:00:00,high_value_transfer,902.76,0,0,1452.81,1452.81,10080.0,0,0,3,0.5097,1,84.0,60,3506.11,0,5,0
LOC_022,38.2527,-85.7585,2021-11-27 00:00:00,unusual_online_activity,10.35,0,0,3093.67,1412.6,15840.0,0,0,5,0.4497,1,280.0,36,2137.9,0,5,0
LOC_036,29.4241,-98.4936,2021-11-27 00:00:00,high_value_transfer,1008.03,2,0,1196.7,1776.37,12960.0,0,0,3,0.6425,1,144.0,58,5541.57,0,5,0
LOC_003,30.2672,-97.7431,2021-11-27 00:00:00,routine_transaction,111.15,0,0,1879.88,2431.61,17280.0,0,0,0,0.5387,1,144.0,67,7517.5,0,5,0
LOC_004,39.2904,-76.6122,2021-11-27 00:00:00,routine_transaction,197.95,1,0,2012.66,2012.66,28800.0,0,0,5,0.5762,1,265.0,49,12893.85,0,5,0
LOC_032,33.4484,-112.074,2021-11-27 00:00:00,high_value_transfer,743.01,1,0,3184.64,3184.64,2880.0,0,0,2,0.5936,1,118.0,57,6179.91,0,5,0
LOC_020,36.1699,-115.1398,2021-11-27 00:00:00,suspicious_cash_withdrawal,399.98,1,1,0.0,0.0,18720.0,0,0,5,0.6585,1,161.0,52,717.99,0,5,0
LOC_015,36.7468,-119.7726,2021-11-27 00:00:00,high_value_transfer,429.96,1,0,0.0,2788.89,8640.0,0,0,4,0.4306,1,103.0,50,2406.31,0,5,0
LOC_026,43.0389,-87.9065,2021-11-27 00:00:00,routine_transaction,41.63,0,0,1838.34,2349.06,30240.0,0,0,9,0.5754,1,95.0,37,2686.52,0,5,0
LOC_031,39.9526,-75.1652,2021-11-27 00:00:00,routine_transaction,8.55,0,0,0.0,0.0,33120.0,0,0,7,0.4778,1,141.0,22,1115.3,0,5,0
LOC_037,32.7157,-117.1611,2021-11-27 00:00:00,routine_transaction,85.29,0,0,0.0,1340.25,128160.0,0,0,1,0.6038,1,48.0,51,4597.57,0,5,0
LOC_037,32.7157,-117.1611,2021-11-28 00:00:00,routine_transaction,28.94,1,1,1852.09,1852.09,15840.0,0,0,2,0.6022,1,146.0,56,3382.91,0,6,0
LOC_022,38.2527,-85.7585,2021-11-28 00:00:00,routine_transaction,67.08,1,0,0.0,0.0,20160.0,0,0,5,0.4513,1,67.0,55,7530.3,0,6,0
LOC_019,39.0997,-94.5786,2021-11-28 00:00:00,high_value_transfer,543.16,0,0,771.12,771.12,41760.0,0,0,5,0.5842,1,134.0,27,293.06,0,6,0
LOC_003,30.2672,-97.7431,2021-11-28 00:00:00,routine_transaction,262.0,1,0,0.0,1874.61,38880.0,0,0,0,0.5371,1,113.0,63,10980.38,0,6,0
LOC_025,25.7617,-80.1918,2021-11-28 00:00:00,routine_transaction,149.48,1,1,1973.42,4100.44,2880.0,0,0,4,0.5064,1,104.0,19,239.12,0,6,0
LOC_028,40.7128,-74.006,2021-11-28 00:00:00,routine_transaction,389.84,1,0,1759.86,681.33,1440.0,0,0,2,0.3798,1,84.0,66,1968.36,0,6,0
LOC_019,39.0997,-94.5786,2021-11-28 00:00:00,routine_transaction,77.76,1,0,2000.44,2000.44,1440.0,0,1,5,0.5827,1,115.0,68,10278.75,0,6,0
LOC_033,45.5152,-122.6784,2021-11-28 00:00:00,suspicious_cash_withdrawal,497.05,0,0,2069.77,2823.72,59040.0,0,0,4,0.5613,1,179.0,68,2525.47,0,6,1
LOC_005,42.3601,-71.0589,2021-11-28 00:00:00,routine_transaction,55.17,0,0,0.0,0.0,28800.0,0,0,4,0.5487,1,185.0,62,8271.47,0,6,0
LOC_013,31.7619,-106.485,2021-11-28 00:00:00,suspicious_cash_withdrawal,566.48,0,0,0.0,0.0,33120.0,0,0,8,0.6985,1,175.0,39,8292.75,0,6,0
LOC_023,35.1495,-90.049,2021-11-28 00:00:00,unusual_online_activity,575.51,1,1,1414.37,1414.37,43200.0,0,0,5,0.6561,1,248.0,74,7508.98,0,6,0
LOC_038,37.7749,-122.4194,2021-11-28 00:00:00,routine_transaction,9.27,0,0,2230.57,670.66,10080.0,0,0,4,0.5886,1,140.0,22,887.32,0,6,0
LOC_018,30.3322,-81.6557,2021-11-28 00:00:00,suspicious_cash_withdrawal,835.19,0,0,3767.3,3767.3,2880.0,0,0,3,0.5942,1,94.0,40,13948.09,0,6,1
LOC_018,30.3322,-81.6557,2021-11-28 00:00:00,suspicious_cash_withdrawal,472.36,1,1,0.0,0.0,23040.0,0,0,4,0.5954,1,134.0,56,3801.82,0,6,0
LOC_033,45.5152,-122.6784,2021-11-28 00:00:00,routine_transaction,149.26,1,1,0.0,0.0,14400.0,0,0,5,0.563,1,272.0,64,3990.6,0,6,0
LOC_005,42.3601,-71.0589,2021-11-28 00:00:00,routine_transaction,264.6,1,1,1296.38,0.0,11520.0,0,0,5,0.5472,1,102.0,23,699.9,0,6,0
LOC_015,36.7468,-119.7726,2021-11-28 00:00:00,routine_transaction,282.15,1,0,2112.76,2112.76,59040.0,0,0,4,0.4294,1,83.0,48,8300.54,0,6,0
LOC_033,45.5152,-122.6784,2021-11-28 00:00:00,high_value_transfer,1092.23,2,2,0.0,860.95,21600.0,0,0,6,0.5646,1,79.0,67,2011.6,0,6,0
LOC_030,41.2565,-95.9345,2021-11-28 00:00:00,routine_transaction,287.5,0,0,658.27,2191.91,36000.0,0,0,8,0.664,1,143.0,30,6570.94,0,6,0
LOC_031,39.9526,-75.1652,2021-11-28 00:00:00,suspicious_cash_withdrawal,283.87,1,1,0.0,3843.45,2880.0,0,0,7,0.479,1,142.0,34,4437.48,0,6,0
LOC_031,39.9526,-75.1652,2021-11-28 00:00:00,routine_transaction,44.93,2,2,0.0,1070.97,7200.0,0,0,8,0.4779,1,109.0,25,5978.12,0,6,0
LOC_002,33.749,-84.388,2021-11-29 00:00:00,suspicious_cash_withdrawal,473.88,0,0,1215.66,1215.66,24480.0,0,0,5,0.5803,1,161.0,25,922.19,0,0,0
LOC_030,41.2565,-95.9345,2021-11-29 00:00:00,unusual_online_activity,128.64,1,0,0.0,1665.93,108000.0,0,0,8,0.6649,1,155.0,22,327.68,0,0,1
LOC_019,39.0997,-94.5786,2021-11-29 00:00:00,unusual_online_activity,289.92,2,0,266.05,663.61,4320.0,0,0,4,0.5838,5,138.0,80,3876.61,0,0,0
