location_id,latitude,longitude,prediction_time,crime_category,transaction_amount,recent_txn_count,recent_withdrawal_count,distance_to_recent_withdrawal_km,historical_location_risk,hour,day_of_week,withdrawal_occurred
LOC_029,35.4676,-97.5164,2020-08-12 00:00:00,suspicious_cash_withdrawal,173.17,2,1,1831.51,0.56,0,2,0
LOC_008,38.8339,-104.8214,2020-08-12 00:00:00,routine_transaction,254.37,1,0,1616.13,0.5714,0,2,0
LOC_034,35.7796,-78.6382,2020-08-12 00:00:00,routine_transaction,124.45,2,0,1619.74,0.4952,0,2,0
LOC_023,35.1495,-90.049,2020-08-12 00:00:00,routine_transaction,82.16,3,1,0.0,0.6571,0,2,0
LOC_031,39.9526,-75.1652,2020-08-12 00:00:00,unusual_online_activity,204.44,2,0,2539.73,0.4861,0,2,0
LOC_007,41.8781,-87.6298,2020-08-12 00:00:00,routine_transaction,238.76,2,1,639.72,0.625,0,2,0
LOC_011,39.7392,-104.9903,2020-08-12 00:00:00,suspicious_cash_withdrawal,392.26,2,1,0.0,0.5702,0,2,0
LOC_004,39.2904,-76.6122,2020-08-12 00:00:00,suspicious_cash_withdrawal,558.08,3,1,0.0,0.5398,0,2,0
LOC_042,36.8529,-75.978,2020-08-13 00:00:00,suspicious_cash_withdrawal,566.15,1,1,473.24,0.4227,0,3,1
LOC_019,39.0997,-94.5786,2020-08-13 00:00:00,high_value_transfer,449.18,1,0,2384.65,0.5537,0,3,0
LOC_008,38.8339,-104.8214,2020-08-13 00:00:00,high_value_transfer,646.43,2,0,1616.13,0.575,0,3,0
LOC_016,29.7604,-95.3698,2020-08-13 00:00:00,high_value_transfer,444.26,1,0,361.78,0.6142,0,3,0
LOC_011,39.7392,-104.9903,2020-08-13 00:00:00,suspicious_cash_withdrawal,642.24,2,2,0.0,0.5739,0,3,1
LOC_017,39.7684,-86.1581,2020-08-13 00:00:00,unusual_online_activity,24.79,1,0,1490.51,0.6286,0,3,0
LOC_038,37.7749,-122.4194,2020-08-13 00:00:00,routine_transaction,148.93,2,0,0.0,0.6696,0,3,0
LOC_011,39.7392,-104.9903,2020-08-13 00:00:00,suspicious_cash_withdrawal,290.56,3,3,993.66,0.5776,0,3,1
LOC_012,42.3314,-83.0458,2020-08-13 00:00:00,routine_transaction,75.66,1,0,0.0,0.5726,0,3,0
LOC_001,35.0844,-106.6504,2020-08-13 00:00:00,unusual_online_activity,73.2,1,0,1211.91,0.6279,0,3,0
LOC_023,35.1495,-90.049,2020-08-13 00:00:00,high_value_transfer,544.47,4,1,515.03,0.6596,0,3,0
LOC_016,29.7604,-95.3698,2020-08-13 00:00:00,routine_transaction,185.93,2,0,1556.79,0.6094,0,3,0
LOC_039,37.3382,-121.8863,2020-08-13 00:00:00,routine_transaction,360.24,1,0,0.0,0.5763,0,3,0
LOC_004,39.2904,-76.6122,2020-08-13 00:00:00,routine_transaction,191.69,3,1,0.0,0.5351,0,3,0
LOC_035,38.5816,-121.4944,2020-08-13 00:00:00,routine_transaction,95.61,1,0,0.0,0.5044,0,3,0
LOC_012,42.3314,-83.0458,2020-08-13 00:00:00,routine_transaction,348.74,2,0,1035.25,0.5678,0,3,0
LOC_004,39.2904,-76.6122,2020-08-13 00:00:00,high_value_transfer,1046.18,4,1,1032.13,0.5391,0,3,0
LOC_011,39.7392,-104.9903,2020-08-13 00:00:00,suspicious_cash_withdrawal,655.28,4,4,0.0,0.5812,0,3,0
LOC_042,36.8529,-75.978,2020-08-13 00:00:00,routine_transaction,81.85,2,2,1225.77,0.4286,0,3,0
LOC_002,33.749,-84.388,2020-08-13 00:00:00,high_value_transfer,768.42,2,0,872.73,0.5766,0,3,0
LOC_040,47.6062,-122.3321,2020-08-13 00:00:00,high_value_transfer,440.19,1,0,0.0,0.4717,0,3,0
LOC_029,35.4676,-97.5164,2020-08-13 00:00:00,routine_transaction,36.39,2,1,2184.84,0.5556,0,3,0
LOC_006,35.2271,-80.8431,2020-08-13 00:00:00,routine_transaction,145.13,1,0,3082.63,0.5214,0,3,0
LOC_043,38.9072,-77.0369,2020-08-13 00:00:00,routine_transaction,327.8,1,0,0.0,0.5888,0,3,0
LOC_027,36.1627,-86.7816,2020-08-13 00:00:00,suspicious_cash_withdrawal,808.42,1,1,0.0,0.5392,0,3,0
LOC_013,31.7619,-106.485,2020-08-13 00:00:00,routine_transaction,22.02,1,0,369.76,0.6768,0,3,0
LOC_009,39.9612,-82.9988,2020-08-13 00:00:00,high_value_transfer,1843.81,1,0,1033.54,0.5474,0,3,0
LOC_004,39.2904,-76.6122,2020-08-13 00:00:00,high_value_transfer,412.69,5,1,551.92,0.5431,0,3,0
LOC_001,35.0844,-106.6504,2020-08-13 00:00:00,routine_transaction,17.96,2,0,1878.22,0.6207,0,3,0
LOC_028,40.7128,-74.006,2020-08-14 00:00:00,routine_transaction,92.93,1,0,2914.17,0.3675,0,4,0
LOC_031,39.9526,-75.1652,2020-08-14 00:00:00,high_value_transfer,1120.67,1,0,0.0,0.4897,0,4,0
LOC_003,30.2672,-97.7431,2020-08-14 00:00:00,routine_transaction,11.21,1,1,0.0,0.5789,0,4,0
LOC_016,29.7604,-95.3698,2020-08-14 00:00:00,routine_transaction,384.65,3,0,1329.45,0.6047,0,4,0
LOC_032,33.4484,-112.074,2020-08-14 00:00:00,high_value_transfer,479.84,1,0,0.0,0.6214,0,4,0
LOC_021,34.0522,-118.2437,2020-08-14 00:00:00,suspicious_cash_withdrawal,439.32,1,1,1896.52,0.4855,0,4,0
LOC_033,45.5152,-122.6784,2020-08-14 00:00:00,high_value_transfer,1406.71,1,0,3163.11,0.5747,0,4,0
LOC_042,36.8529,-75.978,2020-08-14 00:00:00,high_value_transfer,859.15,3,2,0.0,0.4343,0,4,0
LOC_012,42.3314,-83.0458,2020-08-14 00:00:00,suspicious_cash_withdrawal,364.48,3,1,984.31,0.5714,0,4,0
LOC_002,33.749,-84.388,2020-08-14 00:00:00,high_value_transfer,795.84,2,0,3393.82,0.5804,0,4,0
LOC_024,33.4152,-111.8315,2020-08-14 00:00:00,unusual_online_activity,565.93,1,0,1351.86,0.6068,0,4,1
LOC_008,38.8339,-104.8214,2020-08-14 00:00:00,suspicious_cash_withdrawal,485.68,2,1,0.0,0.5785,0,4,0
LOC_036,29.4241,-98.4936,2020-08-14 00:00:00,routine_transaction,351.77,1,0,1418.5,0.6692,0,4,0
LOC_024,33.4152,-111.8315,2020-08-14 00:00:00,suspicious_cash_withdrawal,296.69,2,1,0.0,0.6102,0,4,0
LOC_011,39.7392,-104.9903,2020-08-14 00:00:00,routine_transaction,315.6,4,3,0.0,0.5763,0,4,0
LOC_004,39.2904,-76.6122,2020-08-14 00:00:00,routine_transaction,129.08,4,0,0.0,0.5385,0,4,0
LOC_030,41.2565,-95.9345,2020-08-14 00:00:00,routine_transaction,398.97,1,0,2250.46,0.5902,0,4,0
LOC_011,39.7392,-104.9903,2020-08-14 00:00:00,routine_transaction,136.64,5,3,0.0,0.5714,0,4,0
LOC_034,35.7796,-78.6382,2020-08-14 00:00:00,routine_transaction,50.18,1,0,1747.48,0.4906,0,4,0
LOC_042,36.8529,-75.978,2020-08-15 00:00:00,high_value_transfer,458.54,2,0,3228.38,0.44,0,5,0
LOC_009,39.9612,-82.9988,2020-08-15 00:00:00,routine_transaction,41.38,1,0,2295.51,0.5417,0,5,1
LOC_034,35.7796,-78.6382,2020-08-15 00:00:00,routine_transaction,124.83,2,0,0.0,0.486,0,5,0
LOC_022,38.2527,-85.7585,2020-08-15 00:00:00,routine_transaction,8.55,1,1,552.15,0.4522,0,5,0
LOC_010,32.7767,-96.797,2020-08-15 00:00:00,routine_transaction,217.61,1,0,0.0,0.4021,0,5,0
LOC_042,36.8529,-75.978,2020-08-15 00:00:00,routine_transaction,59.76,3,0,944.85,0.4356,0,5,0
LOC_009,39.9612,-82.9988,2020-08-15 00:00:00,suspicious_cash_withdrawal,1088.75,2,1,0.0,0.5464,0,5,0
LOC_014,32.7555,-97.3308,2020-08-15 00:00:00,suspicious_cash_withdrawal,98.08,1,1,2285.71,0.6934,0,5,0
LOC_042,36.8529,-75.978,2020-08-15 00:00:00,routine_transaction,365.85,4,0,1646.41,0.4314,0,5,0
LOC_040,47.6062,-122.3321,2020-08-15 00:00:00,routine_transaction,49.72,1,0,3120.21,0.4673,0,5,0
LOC_036,29.4241,-98.4936,2020-08-15 00:00:00,suspicious_cash_withdrawal,256.74,2,1,1529.37,0.6716,0,5,0
LOC_037,32.7157,-117.1611,2020-08-15 00:00:00,suspicious_cash_withdrawal,450.81,1,1,1831.51,0.6441,0,5,0
LOC_024,33.4152,-111.8315,2020-08-15 00:00:00,routine_transaction,24.43,3,1,2336.39,0.605,0,5,0
LOC_043,38.9072,-77.0369,2020-08-15 00:00:00,routine_transaction,339.04,1,0,0.0,0.5833,0,5,0
LOC_015,36.7468,-119.7726,2020-08-15 00:00:00,routine_transaction,12.0,1,0,0.0,0.4876,0,5,0
LOC_008,38.8339,-104.8214,2020-08-15 00:00:00,routine_transaction,64.66,2,2,0.0,0.582,0,5,0
LOC_041,32.2226,-110.9747,2020-08-15 00:00:00,suspicious_cash_withdrawal,1076.51,1,1,0.0,0.6,0,5,0
LOC_032,33.4484,-112.074,2020-08-15 00:00:00,routine_transaction,73.91,2,0,3443.7,0.6154,0,5,0
LOC_025,25.7617,-80.1918,2020-08-15 00:00:00,routine_transaction,105.0,1,0,3161.86,0.5319,0,5,0
LOC_018,30.3322,-81.6557,2020-08-16 00:00:00,routine_transaction,16.93,1,0,949.76,0.6783,0,6,0
LOC_031,39.9526,-75.1652,2020-08-16 00:00:00,routine_transaction,329.42,1,0,0.0,0.4863,0,6,0
LOC_011,39.7392,-104.9903,2020-08-16 00:00:00,routine_transaction,115.58,1,0,1291.08,0.5667,0,6,0
LOC_003,30.2672,-97.7431,2020-08-16 00:00:00,routine_transaction,244.99,1,0,1971.54,0.5729,0,6,0
LOC_006,35.2271,-80.8431,2020-08-16 00:00:00,suspicious_cash_withdrawal,284.59,1,1,2159.44,0.5254,0,6,0
LOC_021,34.0522,-118.2437,2020-08-16 00:00:00,routine_transaction,56.57,1,0,367.61,0.482,0,6,0
LOC_040,47.6062,-122.3321,2020-08-16 00:00:00,routine_transaction,75.24,2,0,0.0,0.463,0,6,0
LOC_028,40.7128,-74.006,2020-08-16 00:00:00,routine_transaction,172.7,1,1,0.0,0.3729,0,6,0
LOC_020,36.1699,-115.1398,2020-08-16 00:00:00,unusual_online_activity,166.75,1,0,0.0,0.7075,0,6,0
LOC_041,32.2226,-110.9747,2020-08-16 00:00:00,routine_transaction,154.59,2,1,0.0,0.5952,0,6,0
LOC_026,43.0389,-87.9065,2020-08-16 00:00:00,unusual_online_activity,327.35,1,0,770.63,0.5426,0,6,0
LOC_028,40.7128,-74.006,2020-08-16 00:00:00,routine_transaction,146.01,2,1,2619.06,0.3697,0,6,0
LOC_041,32.2226,-110.9747,2020-08-16 00:00:00,routine_transaction,49.24,3,1,3139.05,0.5906,0,6,0
LOC_024,33.4152,-111.8315,2020-08-16 00:00:00,suspicious_cash_withdrawal,510.06,2,1,0.0,0.6083,0,6,0
LOC_002,33.749,-84.388,2020-08-16 00:00:00,routine_transaction,15.34,1,1,2534.97,0.5841,0,6,0
LOC_024,33.4152,-111.8315,2020-08-16 00:00:00,routine_transaction,369.29,3,1,0.0,0.6033,0,6,0
LOC_016,29.7604,-95.3698,2020-08-16 00:00:00,high_value_transfer,882.68,1,0,2156.27,0.6077,0,6,0
LOC_016,29.7604,-95.3698,2020-08-16 00:00:00,routine_transaction,76.6,2,0,2643.05,0.6031,0,6,0
LOC_028,40.7128,-74.006,2020-08-16 00:00:00,routine_transaction,349.37,3,1,306.11,0.3667,0,6,0
LOC_010,32.7767,-96.797,2020-08-16 00:00:00,routine_transaction,113.91,2,1,0.0,0.4082,0,6,0
LOC_011,39.7392,-104.9903,2020-08-16 00:00:00,routine_transaction,50.06,2,0,0.0,0.562,0,6,0
LOC_012,42.3314,-83.0458,2020-08-16 00:00:00,routine_transaction,340.27,1,0,2191.94,0.5667,0,6,0
LOC_029,35.4676,-97.5164,2020-08-17 00:00:00,suspicious_cash_withdrawal,1387.08,1,1,678.22,0.5591,0,0,0
LOC_029,35.4676,-97.5164,2020-08-17 00:00:00,routine_transaction,192.22,2,1,1178.91,0.5547,0,0,0
LOC_019,39.0997,-94.5786,2020-08-17 00:00:00,routine_transaction,59.81,1,0,2418.55,0.5492,0,0,0
LOC_020,36.1699,-115.1398,2020-08-17 00:00:00,routine_transaction,135.82,2,1,1724.01,0.7103,0,0,0
LOC_008,38.8339,-104.8214,2020-08-17 00:00:00,suspicious_cash_withdrawal,435.41,1,1,1715.53,0.5854,0,0,0
LOC_026,43.0389,-87.9065,2020-08-17 00:00:00,routine_transaction,189.86,2,0,896.44,0.5368,0,0,0
LOC_042,36.8529,-75.978,2020-08-17 00:00:00,routine_transaction,64.04,1,0,0.0,0.4272,0,0,0
LOC_023,35.1495,-90.049,2020-08-17 00:00:00,routine_transaction,116.39,1,0,315.95,0.6549,0,0,0
LOC_023,35.1495,-90.049,2020-08-17 00:00:00,unusual_online_activity,294.03,2,0,0.0,0.6573,0,0,0
LOC_001,35.0844,-106.6504,2020-08-17 00:00:00,suspicious_cash_withdrawal,259.0,1,1,0.0,0.625,0,0,0
LOC_026,43.0389,-87.9065,2020-08-17 00:00:00,unusual_online_activity,64.25,3,0,1468.77,0.5417,0,0,0
LOC_024,33.4152,-111.8315,2020-08-17 00:00:00,routine_transaction,148.5,3,2,0.0,0.6066,0,0,0
LOC_038,37.7749,-122.4194,2020-08-17 00:00:00,routine_transaction,5.37,1,0,0.0,0.6638,0,0,0
LOC_043,38.9072,-77.0369,2020-08-17 00:00:00,high_value_transfer,1517.67,1,0,1226.97,0.5872,0,0,0
LOC_024,33.4152,-111.8315,2020-08-17 00:00:00,routine_transaction,192.81,4,2,0.0,0.6016,0,0,0
LOC_010,32.7767,-96.797,2020-08-17 00:00:00,routine_transaction,154.49,2,2,0.0,0.4141,0,0,0
LOC_003,30.2672,-97.7431,2020-08-17 00:00:00,high_value_transfer,1332.44,2,0,0.0,0.5773,0,0,0
LOC_014,32.7555,-97.3308,2020-08-17 00:00:00,routine_transaction,10.85,1,0,302.06,0.6884,0,0,0
LOC_006,35.2271,-80.8431,2020-08-17 00:00:00,routine_transaction,157.6,2,1,3082.63,0.521,0,0,0
LOC_041,32.2226,-110.9747,2020-08-17 00:00:00,routine_transaction,200.7,3,0,511.24,0.5859,0,0,0
LOC_022,38.2527,-85.7585,2020-08-17 00:00:00,routine_transaction,40.51,1,0,3093.67,0.4483,0,0,0
LOC_010,32.7767,-96.797,2020-08-17 00:00:00,routine_transaction,99.87,3,2,49.97,0.41,0,0,0
LOC_037,32.7157,-117.1611,2020-08-17 00:00:00,routine_transaction,267.08,1,0,2103.29,0.6387,0,0,0
LOC_029,35.4676,-97.5164,2020-08-18 00:00:00,suspicious_cash_withdrawal,171.14,3,2,1831.51,0.5581,0,1,0
LOC_018,30.3322,-81.6557,2020-08-18 00:00:00,routine_transaction,356.24,1,0,2358.34,0.6724,0,1,0
LOC_025,25.7617,-80.1918,2020-08-18 00:00:00,routine_transaction,158.13,1,1,0.0,0.5352,0,1,0
LOC_001,35.0844,-106.6504,2020-08-18 00:00:00,routine_transaction,151.0,2,2,0.0,0.6292,0,1,0
LOC_005,42.3601,-71.0589,2020-08-18 00:00:00,routine_transaction,256.55,1,0,984.31,0.5739,0,1,0
LOC_031,39.9526,-75.1652,2020-08-18 00:00:00,routine_transaction,116.65,1,1,0.0,0.4898,0,1,0
LOC_005,42.3601,-71.0589,2020-08-18 00:00:00,routine_transaction,272.4,2,0,0.0,0.569,0,1,0
LOC_012,42.3314,-83.0458,2020-08-18 00:00:00,high_value_transfer,643.39,1,0,984.31,0.5702,0,1,0
LOC_043,38.9072,-77.0369,2020-08-18 00:00:00,routine_transaction,186.53,2,0,1513.58,0.5818,0,1,0
LOC_027,36.1627,-86.7816,2020-08-18 00:00:00,routine_transaction,80.97,1,0,546.18,0.534,0,1,1
LOC_014,32.7555,-97.3308,2020-08-18 00:00:00,routine_transaction,232.62,2,1,0.0,0.6906,0,1,0
LOC_031,39.9526,-75.1652,2020-08-18 00:00:00,high_value_transfer,1034.64,2,1,0.0,0.4932,0,1,0
LOC_028,40.7128,-74.006,2020-08-18 00:00:00,routine_transaction,65.55,1,0,2619.06,0.3636,0,1,0
LOC_003,30.2672,-97.7431,2020-08-18 00:00:00,unusual_online_activity,299.24,2,0,279.43,0.5816,0,1,0
LOC_021,34.0522,-118.2437,2020-08-18 00:00:00,routine_transaction,216.15,1,1,0.0,0.4857,0,1,0
LOC_036,29.4241,-98.4936,2020-08-18 00:00:00,unusual_online_activity,1882.6,1,0,1291.08,0.6741,0,1,1
LOC_011,39.7392,-104.9903,2020-08-18 00:00:00,routine_transaction,47.66,1,0,0.0,0.5574,0,1,0
LOC_033,45.5152,-122.6784,2020-08-18 00:00:00,unusual_online_activity,42.4,1,0,0.0,0.5795,0,1,0
LOC_017,39.7684,-86.1581,2020-08-18 00:00:00,routine_transaction,388.53,1,0,937.92,0.6226,0,1,0
LOC_027,36.1627,-86.7816,2020-08-18 00:00:00,routine_transaction,172.11,2,1,804.39,0.5385,0,1,0
LOC_005,42.3601,-71.0589,2020-08-18 00:00:00,routine_transaction,17.05,3,0,2841.28,0.5641,0,1,0
LOC_012,42.3314,-83.0458,2020-08-18 00:00:00,routine_transaction,384.49,2,0,1035.25,0.5656,0,1,0
LOC_036,29.4241,-98.4936,2020-08-18 00:00:00,routine_transaction,244.6,2,1,0.0,0.6765,0,1,0
LOC_007,41.8781,-87.6298,2020-08-18 00:00:00,routine_transaction,153.63,1,0,0.0,0.619,0,1,0
LOC_042,36.8529,-75.978,2020-08-19 00:00:00,routine_transaction,285.19,1,0,743.05,0.4231,0,2,0
LOC_039,37.3382,-121.8863,2020-08-19 00:00:00,routine_transaction,82.75,1,1,2184.84,0.5798,0,2,0
LOC_025,25.7617,-80.1918,2020-08-19 00:00:00,routine_transaction,140.2,2,1,1054.34,0.5315,0,2,0
LOC_035,38.5816,-121.4944,2020-08-19 00:00:00,routine_transaction,103.81,1,0,0.0,0.5,0,2,0
LOC_015,36.7468,-119.7726,2020-08-19 00:00:00,routine_transaction,12.4,1,0,0.0,0.4836,0,2,0
LOC_006,35.2271,-80.8431,2020-08-19 00:00:00,routine_transaction,243.77,1,1,0.0,0.525,0,2,1
LOC_020,36.1699,-115.1398,2020-08-19 00:00:00,routine_transaction,210.9,1,1,1402.62,0.713,0,2,0
LOC_006,35.2271,-80.8431,2020-08-19 00:00:00,routine_transaction,39.8,2,2,1510.66,0.5289,0,2,0
LOC_028,40.7128,-74.006,2020-08-19 00:00:00,routine_transaction,134.77,2,0,3584.87,0.3607,0,2,0
LOC_015,36.7468,-119.7726,2020-08-19 00:00:00,routine_transaction,247.3,2,0,0.0,0.4797,0,2,0
LOC_006,35.2271,-80.8431,2020-08-19 00:00:00,routine_transaction,58.2,3,2,3677.29,0.5246,0,2,0
LOC_021,34.0522,-118.2437,2020-08-19 00:00:00,routine_transaction,44.29,2,2,0.0,0.4894,0,2,0
LOC_030,41.2565,-95.9345,2020-08-19 00:00:00,routine_transaction,40.19,1,0,1765.86,0.5854,0,2,1
LOC_034,35.7796,-78.6382,2020-08-19 00:00:00,high_value_transfer,403.86,1,0,555.09,0.4907,0,2,0
LOC_037,32.7157,-117.1611,2020-08-19 00:00:00,unusual_online_activity,24.85,1,0,737.61,0.6417,0,2,0
LOC_041,32.2226,-110.9747,2020-08-19 00:00:00,routine_transaction,289.88,1,0,0.0,0.5814,0,2,0
LOC_006,35.2271,-80.8431,2020-08-19 00:00:00,routine_transaction,86.73,4,2,3082.63,0.5203,0,2,0
LOC_010,32.7767,-96.797,2020-08-19 00:00:00,routine_transaction,48.25,1,1,0.0,0.4158,0,2,0
LOC_021,34.0522,-118.2437,2020-08-19 00:00:00,routine_transaction,249.13,3,2,2179.52,0.4859,0,2,0
LOC_038,37.7749,-122.4194,2020-08-19 00:00:00,suspicious_cash_withdrawal,1136.47,1,1,4333.67,0.6667,0,2,0
LOC_028,40.7128,-74.006,2020-08-19 00:00:00,routine_transaction,274.51,3,0,0.0,0.3577,0,2,0
LOC_008,38.8339,-104.8214,2020-08-19 00:00:00,suspicious_cash_withdrawal,842.99,1,1,0.0,0.5887,0,2,0
LOC_036,29.4241,-98.4936,2020-08-19 00:00:00,routine_transaction,21.04,3,1,807.62,0.6715,0,2,0
LOC_031,39.9526,-75.1652,2020-08-19 00:00:00,routine_transaction,306.78,3,1,2156.27,0.4899,0,2,0
LOC_030,41.2565,-95.9345,2020-08-19 00:00:00,routine_transaction,81.65,2,1,0.0,0.5887,0,2,0
LOC_042,36.8529,-75.978,2020-08-20 00:00:00,routine_transaction,173.7,2,0,1646.41,0.419,0,3,0
LOC_024,33.4152,-111.8315,2020-08-20 00:00:00,high_value_transfer,722.93,1,0,1339.94,0.6048,0,3,0
LOC_007,41.8781,-87.6298,2020-08-20 00:00:00,routine_transaction,254.19,1,0,265.26,0.6132,0,3,0
LOC_018,30.3322,-81.6557,2020-08-20 00:00:00,routine_transaction,74.35,1,0,0.0,0.6667,0,3,0
LOC_011,39.7392,-104.9903,2020-08-20 00:00:00,routine_transaction,283.69,1,0,942.34,0.5528,0,3,0
LOC_024,33.4152,-111.8315,2020-08-20 00:00:00,routine_transaction,147.75,2,0,0.0,0.6,0,3,0
LOC_037,32.7157,-117.1611,2020-08-20 00:00:00,routine_transaction,242.51,2,0,0.0,0.6364,0,3,0
LOC_026,43.0389,-87.9065,2020-08-20 00:00:00,routine_transaction,201.17,1,0,1113.95,0.5361,0,3,0
LOC_013,31.7619,-106.485,2020-08-20 00:00:00,suspicious_cash_withdrawal,413.19,1,1,0.0,0.68,0,3,0
LOC_008,38.8339,-104.8214,2020-08-20 00:00:00,suspicious_cash_withdrawal,10.56,2,2,0.0,0.592,0,3,0
LOC_008,38.8339,-104.8214,2020-08-20 00:00:00,unusual_online_activity,370.68,3,2,2159.44,0.5952,0,3,0
LOC_023,35.1495,-90.049,2020-08-20 00:00:00,routine_transaction,299.51,1,0,594.98,0.6528,0,3,1
LOC_009,39.9612,-82.9988,2020-08-20 00:00:00,suspicious_cash_withdrawal,1022.03,1,1,0.0,0.551,0,3,0
LOC_042,36.8529,-75.978,2020-08-20 00:00:00,high_value_transfer,456.58,3,0,0.0,0.4245,0,3,0
LOC_032,33.4484,-112.074,2020-08-20 00:00:00,routine_transaction,157.04,1,0,0.0,0.6095,0,3,0
LOC_004,39.2904,-76.6122,2020-08-20 00:00:00,routine_transaction,167.4,1,0,0.0,0.5339,0,3,0
LOC_031,39.9526,-75.1652,2020-08-20 00:00:00,routine_transaction,4.56,2,1,3865.75,0.4933,0,3,0
LOC_018,30.3322,-81.6557,2020-08-20 00:00:00,routine_transaction,72.45,2,0,0.0,0.661,0,3,0
LOC_028,40.7128,-74.006,2020-08-20 00:00:00,routine_transaction,69.3,3,0,2619.06,0.3548,0,3,0
LOC_023,35.1495,-90.049,2020-08-20 00:00:00,routine_transaction,20.18,2,1,2006.56,0.6552,0,3,0
LOC_012,42.3314,-83.0458,2020-08-20 00:00:00,routine_transaction,195.74,1,1,821.64,0.5691,0,3,0
LOC_020,36.1699,-115.1398,2020-08-20 00:00:00,routine_transaction,67.61,2,2,776.46,0.7156,0,3,0
LOC_003,30.2672,-97.7431,2020-08-20 00:00:00,routine_transaction,373.88,1,0,1211.01,0.5758,0,3,0
LOC_002,33.749,-84.388,2020-08-20 00:00:00,unusual_online_activity,79.46,1,0,0.0,0.5877,0,3,0
LOC_020,36.1699,-115.1398,2020-08-21 00:00:00,routine_transaction,373.48,2,1,0.0,0.7091,0,4,0
LOC_013,31.7619,-106.485,2020-08-21 00:00:00,unusual_online_activity,98.61,2,1,1598.84,0.6832,0,4,0
LOC_026,43.0389,-87.9065,2020-08-21 00:00:00,routine_transaction,183.99,2,0,1113.95,0.5306,0,4,0
LOC_031,39.9526,-75.1652,2020-08-21 00:00:00,routine_transaction,89.32,2,1,2156.27,0.4901,0,4,0
LOC_036,29.4241,-98.4936,2020-08-21 00:00:00,suspicious_cash_withdrawal,262.87,1,1,0.0,0.6739,0,4,0
LOC_006,35.2271,-80.8431,2020-08-21 00:00:00,unusual_online_activity,3.92,1,0,1776.37,0.5242,0,4,0
LOC_024,33.4152,-111.8315,2020-08-21 00:00:00,high_value_transfer,746.39,3,0,0.0,0.6032,0,4,0
LOC_040,47.6062,-122.3321,2020-08-21 00:00:00,suspicious_cash_withdrawal,273.51,1,1,3945.36,0.4679,0,4,0
LOC_012,42.3314,-83.0458,2020-08-21 00:00:00,routine_transaction,367.12,2,1,0.0,0.5645,0,4,0
LOC_035,38.5816,-121.4944,2020-08-21 00:00:00,routine_transaction,28.94,1,0,1426.73,0.4957,0,4,0
LOC_025,25.7617,-80.1918,2020-08-21 00:00:00,routine_transaction,178.5,1,0,2776.51,0.5278,0,4,0
LOC_004,39.2904,-76.6122,2020-08-21 00:00:00,suspicious_cash_withdrawal,318.78,2,1,2279.98,0.5378,0,4,0
LOC_039,37.3382,-121.8863,2020-08-21 00:00:00,routine_transaction,55.66,1,0,0.0,0.575,0,4,0
LOC_016,29.7604,-95.3698,2020-08-21 00:00:00,unusual_online_activity,450.99,1,0,1962.28,0.6061,0,4,0
LOC_039,37.3382,-121.8863,2020-08-21 00:00:00,high_value_transfer,410.14,2,0,0.0,0.5785,0,4,0
LOC_011,39.7392,-104.9903,2020-08-21 00:00:00,suspicious_cash_withdrawal,591.56,2,1,1412.14,0.5565,0,4,0
LOC_038,37.7749,-122.4194,2020-08-21 00:00:00,routine_transaction,378.76,1,0,4169.76,0.661,0,4,0
LOC_003,30.2672,-97.7431,2020-08-21 00:00:00,unusual_online_activity,273.72,2,0,1666.63,0.58,0,4,0
LOC_024,33.4152,-111.8315,2020-08-21 00:00:00,high_value_transfer,749.34,4,0,3035.12,0.6063,0,4,0
LOC_008,38.8339,-104.8214,2020-08-21 00:00:00,routine_transaction,323.24,3,1,2332.37,0.5906,0,4,0
LOC_037,32.7157,-117.1611,2020-08-21 00:00:00,unusual_online_activity,9.21,2,0,2872.82,0.6393,0,4,0
LOC_030,41.2565,-95.9345,2020-08-21 00:00:00,routine_transaction,69.18,1,1,0.0,0.592,0,4,0
LOC_010,32.7767,-96.797,2020-08-21 00:00:00,routine_transaction,176.99,1,0,0.0,0.4118,0,4,0
LOC_035,38.5816,-121.4944,2020-08-21 00:00:00,high_value_transfer,427.89,2,0,0.0,0.5,0,4,0
LOC_028,40.7128,-74.006,2020-08-21 00:00:00,routine_transaction,159.82,2,0,2619.06,0.352,0,4,0
LOC_033,45.5152,-122.6784,2020-08-22 00:00:00,routine_transaction,75.86,1,0,1632.92,0.573,0,5,0
LOC_019,39.0997,-94.5786,2020-08-22 00:00:00,routine_transaction,47.72,1,0,0.0,0.5447,0,5,0
LOC_042,36.8529,-75.978,2020-08-22 00:00:00,suspicious_cash_withdrawal,725.84,1,1,3864.1,0.4299,0,5,0
LOC_039,37.3382,-121.8863,2020-08-22 00:00:00,high_value_transfer,702.32,3,0,2184.84,0.582,0,5,0
LOC_022,38.2527,-85.7585,2020-08-22 00:00:00,routine_transaction,60.05,1,0,508.48,0.4444,0,5,0
LOC_041,32.2226,-110.9747,2020-08-22 00:00:00,routine_transaction,312.49,1,0,1663.47,0.5769,0,5,0
LOC_024,33.4152,-111.8315,2020-08-22 00:00:00,suspicious_cash_withdrawal,579.65,3,1,3199.93,0.6094,0,5,0
LOC_003,30.2672,-97.7431,2020-08-22 00:00:00,routine_transaction,11.07,2,0,2726.17,0.5743,0,5,0
